; historical from hector_ceds
; commit 0674f8aa14c7345
; date Fri Aug 14 10:45:45 2026
; UNITS:, Tg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg N, Tg N, Tg, Tg NMVOC, Tg N, Tg, W/m2, Gg, Gg S, W/m2, Pg C/yr, Pg C/yr, Gg, Gg, Gg, Pg C/yr, Pg C/yr
1812,2.32008859954768,0,0.024856862,0.010071225,0,0,0,0,0,104.99029,0,4270.6225,225.7008012,31.2542974374585,364.710606766895,0,0,0,0,0,0,3.07e-6,0,0,2.21e-4,0,0.690306256135803,9.657923723,7.73128951664777,62.0328238290562,5.90324091396089,16.6623177224128,-0.014343093,0,1357.85275966244,-0.118562997,0,0.0106203082337813,0.007723273,0,0,0.251357013,0
1813,2.32725262150991,0,0.024856862,0.010071225,0,0,0,0,0,104.97005,0,4269.5589,225.5559773,31.4536117944727,366.041708162392,0,0,0,0,0,0,3.11e-6,0,0,2.25e-4,0,0.691708572288542,9.619859661,7.79651644323632,62.3176499223601,5.85398569372304,16.8056268996299,-0.014581878,0,1363.41025026956,0.083415406,0,0.0106784093572712,0.007723273,0,0,0.255981258,0
1814,2.39019085537223,0,0.024856862,0.010071225,0,0,0,0,0,104.93884,0,4267.9182,223.6538533,32.0648729650333,378.126984891294,0,0,0,0,0,0,3.14e-6,0,0,2.29e-4,0,0.714727982305087,9.61986869,8.01651948515724,64.6829477655544,6.0114228381213,17.4689951211816,-0.014820663,0,1411.95585452199,0.151377418,0,0.0109226486298058,0.007723273,0,0,0.260690576,0
1815,2.38898296592066,0,0.024856862,0.010071225,0,0,0,0,0,104.94955,0,4268.4808,224.5391908,32.0008154040829,375.713722156232,0,0,0,0,0,0,3.18e-6,0,0,2.33e-4,0,0.710049584358874,9.547891615,7.93721176008546,64.0673938112798,6.05854279994881,17.2430925682513,-0.015059447,0,1405.02545222478,-3.341804901,0,0.0112552919897423,0.007723273,0,0,0.265486531,0
1816,2.36597221966655,0,0.024856862,0.010071225,0,0,0,0,0,104.93504,0,4267.7184,224.4965767,32.0049606560049,371.760151892641,0,0,0,0,0,0,3.22e-6,0,0,2.37e-4,0,0.702393700660345,9.600083746,7.94383489536445,63.3458909938371,5.88381227620037,17.1567564134205,-0.015383422,0,1409.62669857681,-4.328813792,0,0.0121891148356983,0.007723273,0,0,0.270370719,0
1817,2.40412981195045,0,0.024856862,0.010071225,0,0,0,0,0,104.95336,0,4268.6815,225.3823316,32.2359508904282,376.568424412541,0,0,0,0,0,0,3.25e-6,0,0,2.41e-4,0,0.710595874841145,9.60469496,7.97371696420306,64.146749797552,6.05905845017716,17.2853697163167,-0.015754265,0,1429.76987551504,-1.519519756,0,0.0125746054554763,0.007723273,0,0,0.275344761,0
1818,2.44670449386131,0,0.024856862,0.010071225,0,0,0,0,0,104.94012,0,4267.9855,224.2789774,32.5466463519505,384.046244813138,0,0,0,0,0,0,3.29e-6,0,0,2.45e-4,0,0.727869133508511,9.599646377,8.05710537665561,65.4804020896235,6.25535925093939,17.625357879036,-0.016125107,0,1461.365523628,-0.39544552,0,0.012636648904617,0.007723273,0,0,0.280410312,0
1819,2.41841618907616,0,0.024856862,0.010071225,0,0,0,0,0,104.92235,0,4267.0511,223.9311341,32.5228616261354,378.446758494255,0,0,0,0,0,0,3.32e-6,0,0,2.49e-4,0,0.714664268832057,9.666599972,8.05041977243014,64.4745736307385,6.03130482748858,17.4474760481839,-0.016495949,0,1437.89292743167,-0.009852952,0,0.0127342110089161,0.007723273,0,0,0.285569054,0
1820,2.43848336892439,0,0.024856862,0.010071225,0,0,0,0,0,104.88909,0,4265.3029,223.1301503,32.8277628904413,382.536999955521,0,0,0,0,0,0,3.36e-6,0,0,2.53e-4,0,0.722266517484543,9.55644472,8.16104258545194,65.3004870142596,6.02319340622274,17.7531555819873,-0.016866791,0,1457.11972603593,0.120035717,0,0.0129255877485629,0.007723273,0,0,0.290822702,0
1821,2.45435229557906,0,0.024856862,0.010071225,0,0,0,0,0,104.93899,0,4267.9261,223.6893028,32.8996693082527,383.006069279181,0,0,0,0,0,0,3.4e-6,0,0,2.57e-4,0,0.724462925753177,9.579764514,8.1380971178574,65.2199913332933,6.13188756272916,17.6571349193034,-0.017237634,0,1462.81562263343,0.060375173,0,0.0131379395428867,0.007723273,0,0,0.296173002,0
1822,2.42743622627303,0,0.024856862,0.010071225,0,0,0,0,0,104.92104,0,4266.9822,224.3608126,32.9999246413295,378.761171365291,0,0,0,0,0,0,3.43e-6,0,0,2.61e-4,0,0.716108532076049,9.574458228,8.18657383005192,64.4679131778136,5.88750398619846,17.601974236771,-0.017608476,0,1456.25171050925,0.065432506,0,0.0136712170603365,0.007723273,0,0,0.301621733,0
1823,2.41125219701288,0,0.024856862,0.010071225,0,0,0,0,0,104.94096,0,4268.0293,224.5246017,32.9086998661334,374.438696102783,0,0,0,0,0,0,3.47e-6,0,0,2.65e-4,0,0.711629608146636,9.564242732,8.13073060979639,63.5093334056084,5.84788070755079,17.3463783147244,-0.017979318,0,1455.7049266915,-0.270067719,0,0.0144805774200584,0.007723273,0,0,0.307170704,0
1824,2.44405738905597,0,0.024856862,0.010071225,0,0,0,0,0,104.93425,0,4267.6765,224.574158,33.0852331074516,377.084130986793,0,0,0,0,0,0,3.5e-6,0,0,2.69e-4,0,0.716434648451661,9.510738647,8.12813853448567,63.8230281315807,6.0177933241485,17.2937339490476,-0.018354944,0,1470.63834963617,-0.029661384,0,0.0150753736312836,0.007723273,0,0,0.31282176,0
1825,2.45920266717694,0,0.024856862,0.010071225,0,0,0,0,0,104.91652,0,4266.7449,224.1022099,33.4320487575776,380.342253053186,0,0,0,0,0,0,3.54e-6,0,0,2.73e-4,0,0.722888920036184,9.442371357,8.24552842362837,64.4540101306739,5.95832004454325,17.6392444042395,-0.018762871,0,1493.40721762542,0.110565061,0,0.0155805976967885,0.007723273,0,0,0.318576779,0
1826,2.46146531168116,0,0.024856862,0.010071225,0,0,0,0,0,104.90841,0,4266.3186,223.9057096,33.5171280779854,378.838854295787,0,0,0,0,0,0,3.57e-6,0,0,2.77e-4,0,0.719747125488112,9.450260843,8.2497487531393,64.0924628455548,5.94642043735561,17.4595354555303,-0.019170797,0,1487.88579964702,0.160373955,0,0.0157620569149699,0.007723273,0,0,0.324437675,0
1827,2.49026056047743,0,0.024856862,0.010071225,0,0,0,0,0,104.91515,0,4266.6729,223.4496188,33.8038706327444,382.486845888468,0,0,0,0,0,0,3.61e-6,0,0,2.81e-4,0,0.726820922187917,9.477363026,8.30886041481679,64.6767866492283,6.02359445482228,17.6464200371156,-0.019578724,0,1520.21358716256,0.177228255,0,0.0169144316696893,0.007723273,0,0,0.330406393,0
1828,2.56891648213077,0,0.024856862,0.010071225,0,0,0,0,0,104.87222,0,4264.4159,222.6037314,34.5027226325441,396.003331583038,0,0,0,0,0,0,3.64e-6,0,0,2.85e-4,0,0.75156948187161,9.543004944,8.52162319815748,67.2048025395024,6.25888499218162,18.3367380490856,-0.01998665,0,1571.5905477753,0.182895388,0,0.0171029542155542,0.007723273,0,0,0.336484919,0
1829,2.53118701510908,0,0.024856862,0.010071225,0,0,0,0,0,104.90025,0,4265.8895,222.739262,34.3649347996488,389.194583900221,0,0,0,0,0,0,3.68e-6,0,0,2.89e-4,0,0.741510913884493,9.522797648,8.48408922511198,65.8801677941908,6.0813782681981,18.0582690338984,-0.020394577,0,1553.46657805359,0.184799294,0,0.0171308721264792,0.007723273,0,0,0.342675273,0
1830,2.55792983140915,0,0.024856862,0.010071225,0,0,0,0,0,104.8667,0,4264.1256,222.3608927,34.6923553056517,392.023838790396,0,0,0,0,0,0,3.72e-6,0,0,2.93e-4,0,0.747310086771232,9.521556333,8.53240420884769,66.2592485905121,6.13399358380877,18.1850445116015,-0.020802503,0,1654.70137309233,0.185438847,0,0.0226573329596866,0.007723273,0,0,0.348979511,0
1831,2.52091842725636,0,0.024856862,0.010071225,0,0,0,0,0,104.89174,0,4265.442,222.581435,34.5056162102787,384.099818404964,0,0,0,0,0,0,3.75e-6,0,0,2.97e-4,0,0.73428168909396,9.486685606,8.44093573664249,64.6614337455943,5.99478729040791,17.7582256168367,-0.02121043,0,1612.52436618289,-2.244740601,0,0.0216252170956015,0.007723273,0,0,0.355399729,0
1832,2.51906871893781,0,0.024856862,0.010071225,0,0,0,0,0,104.90924,0,4266.362,222.4759236,34.5532127024393,382.262949636784,0,0,0,0,0,0,3.79e-6,0,0,3.01e-4,0,0.732334228567639,9.326694658,8.41779421750808,64.2041821257108,5.99342796828188,17.6314305199965,-0.021652684,0,1613.81862331189,-1.498768211,0,0.0219518168140213,0.007723273,0,0,0.36193806,0
1833,2.52782603005524,0,0.024856862,0.010070485,0,0,0,0,0,104.89175,0,4265.4426,221.4786726,34.8303036397585,383.364125602299,0,0,0,0,0,0,3.82e-6,0,0,3.05e-4,0,0.733623444519249,9.33820692,8.4923326390981,64.4111210408723,5.9291609729792,17.7683568669995,-0.02214929,0,1626.20716649304,-0.419484544,0,0.0224461192736582,0.007723273,0,0,0.368596678,0
1834,2.5884012881218,0,0.024856862,0.010071964,0,0,0,0,0,104.854,0,4263.4584,221.4344961,35.4685622129472,394.05952539437,0,0,0,0,0,0,3.86e-6,0,0,3.09e-4,0,0.75472203666314,8.917762649,8.69908650101556,66.4593415995183,6.05694560485428,18.3695488443172,-0.022645896,0,1671.01202833314,-0.019337182,0,0.022983607856388,0.007723273,0,0,0.375377795,0
1835,2.58605489159405,0,0.024856862,0.010071225,0,0,0,0,0,104.8698,0,4264.2887,221.3913162,35.4375936462613,390.433916549938,0,0,0,0,0,0,3.9e-6,0,0,3.13e-4,0,0.747987981556421,9.017148478,8.61901206786772,65.5957718091099,6.0702550499319,18.0950017213528,-0.023142501,0,1667.50025153531,-1.66336253,0,0.0234853330054142,0.007723273,0,0,0.382283665,0
1836,2.58948247044141,0,0.024856862,0.010071225,0,0,0,0,0,104.84901,0,4263.1961,219.6708863,35.7145903014712,389.806423491328,0,0,0,0,0,0,3.93e-6,0,0,3.17e-4,0,0.745699847744771,9.054928005,8.68244608075788,65.452759711663,5.9426468822127,18.1696741359062,-0.023639107,0,1730.97006274979,-1.06772528,0,0.0273299466438132,0.007723273,0,0,0.389316584,0
1837,2.63058535379149,0,0.024856862,0.010071225,0,0,0,0,0,104.86946,0,4264.2707,218.5291482,35.9936946540017,394.594828453902,0,0,0,0,0,0,3.97e-6,0,0,3.21e-4,0,0.755210717413358,9.256177743,8.71245580177968,66.2033150540999,6.13020928195015,18.298836596288,-0.024135713,0,1745.30254153296,-0.264059121,0,0.0273904232787842,0.007723273,0,0,0.396478888,0
1838,2.67307302869126,0,0.024856862,0.010071225,0,0,0,0,0,104.85548,0,4263.5362,217.3068101,36.3796690661534,401.143650413155,0,0,0,0,0,0,4e-6,0,0,3.25e-4,0,0.769965653328897,9.602990789,8.80395933668027,67.3398254914489,6.28525919556253,18.5977022878503,-0.024632319,0,1787.27935445443,0.033355019,0,0.0283717592951575,0.007723273,0,0,0.403772957,0
1839,2.65320452775227,0,0.024856862,0.010071225,0,0,0,0,0,104.83788,0,4262.6108,217.45681,36.4832604417432,396.738481797498,0,0,0,0,0,0,4.04e-6,0,0,3.29e-4,0,0.759554838931649,9.592568395,8.81693258006738,66.5115501588765,6.089214866559,18.4711662770426,-0.025128925,0,1790.5702572822,0.134507634,0,0.0294449814003838,0.007723273,0,0,0.411201217,0
1840,2.64888735906568,0,0.024856862,0.010071225,0,0,0,0,0,104.80755,0,4261.0163,218.2964846,36.7061310764924,395.660861933685,0,0,0,0,0,0,4.07e-6,0,0,3.33e-4,0,0.757717637468845,9.342004095,8.88459478316079,66.3305023260679,5.94568134716424,18.5498050419863,-0.025625531,0,1816.13792107492,0.168542631,0,0.0311123502292686,0.007723273,0,0,0.418766135,0
1841,2.70247633476329,0,0.024856862,0.010071225,0,0,0,0,0,104.84789,0,4263.137,218.4623987,37.0587747334633,402.164670180832,0,0,0,0,0,0,4.11e-6,0,0,3.37e-4,0,0.771399206812531,9.089353148,8.91913977625155,67.3604884454285,6.19817645610174,18.7331440199579,-0.026145023,0,1856.14897221286,0.179977936,0,0.0322323851457181,0.007723273,0,0,0.426470225,0
1842,2.66691882377995,0,0.024856862,0.010070485,0,0,0,0,0,104.84034,0,4262.7403,219.1356623,37.1600995335167,396.778974982382,0,0,0,0,0,0,4.14e-6,0,0,3.41e-4,0,0.761100484801983,9.093914174,8.92740974522596,66.3392725919324,5.95979486472583,18.5888290715491,-0.026688925,0,1868.56713830812,0.183819296,0,0.0340031142041615,0.007723273,0,0,0.434316049,0
1843,2.63495880857987,0,0.024856862,0.010071964,0,0,0,0,0,104.85726,0,4263.6297,221.0919457,37.0409964967686,389.491699303365,0,0,0,0,0,0,4.18e-6,0,0,3.45e-4,0,0.750616726317989,9.717587775,8.84811174886267,64.8466397633655,5.82134704614785,18.2274315216913,-0.027232827,0,1871.3919317538,0.185109659,0,0.0351389203671301,0.007723273,0,0,0.442306214,0
1844,2.67368412178365,0,0.024856862,0.010071225,0,0,0,0,0,104.85117,0,4263.3094,222.8971751,37.2910442285068,392.416773300389,0,0,0,0,0,0,4.22e-6,0,0,3.49e-4,0,0.756117721175881,9.78950086,8.83748701758616,65.190360545793,6.00226075368023,18.2004014521048,-0.027776729,0,1923.47321091821,0.1855431,0,0.0374224054047469,0.007723273,0,0,0.450443374,0
1845,2.70705797214338,0,0.024856862,0.010071225,0,0,0,0,0,104.83257,0,4262.3319,222.2459557,37.7988148074217,397.498546496377,0,0,0,0,0,0,4.25e-6,0,0,3.53e-4,0,0.765549643679975,9.54981632,8.96299005870639,66.1188187651789,5.98646092819102,18.6305539464441,-0.028320631,0,2008.15795433088,0.185688705,0,0.0408189488281865,0.007723273,0,0,0.458730235,0
1846,2.71307824315184,0,0.024856862,0.010071225,0,0,0,0,0,104.82423,0,4261.8933,221.2473209,37.9030498537212,395.547861786347,0,0,0,0,0,0,4.29e-6,0,0,3.57e-4,0,0.762083156977688,10.01378682,8.95397844076816,65.6810855154469,5.97461765156561,18.441338528088,-0.028864533,0,2000.88800817723,0.003535562,0,0.0417202415071368,0.007723273,0,0,0.46716955,0
1847,2.77008901522881,0,0.024856862,0.010071225,0,0,0,0,0,104.82758,0,4262.0693,218.2380444,38.4167699406403,402.606675265619,0,0,0,0,0,0,4.32e-6,0,0,3.61e-4,0,0.774858746297073,9.977428252,9.0499207991288,66.8904494706006,6.11321066504896,18.8167574897179,-0.029408436,0,2096.49522984527,0.059861508,0,0.045539422687598,0.007723273,0,0,0.475764124,0
1848,2.83192625889808,1.49e-5,0.024856862,0.010070485,0,0,0,0,0,104.78829,0,4260.004,215.7352226,39.0531768974206,413.203371175253,0,0,0,0,0,0,4.36e-6,0,0,3.65e-4,0,0.794343795883304,9.921397188,9.21781007194171,68.8564299172047,6.29162559807932,19.3690975886781,-0.029952338,0,2168.92392660289,0.140529989,0,0.0462903583370263,0.007723273,0,0,0.484516814,0
1849,2.81340004054572,1.2e-4,0.024856862,0.010071964,0,0,0,0,0,104.81678,0,4261.5016,215.6349888,39.077773308576504,408.598818838873,0,0,0,0,0,0,4.39e-6,0,0,3.69e-4,0,0.787909080070712,9.903278632,9.18420984713763,67.8921164679214,6.18668081817721,19.1551839567316,-0.030553012,0,2202.69039838503,0.170434577,0,0.0487349695107929,0.007723273,0,0,0.493430528,0
1850,2.83803393479962,2.25e-4,0.024856862,0.010071225,0,0,0,0,0,104.93295,0,4267.6083,214.7992015,39.4351258768524,411.160240397662,0,0,0,0,0,0,4.44e-6,0,0,3.74e-4,0,0.793394343648964,9.88973292,9.24140850082756,68.2579443095486,6.20110206326064,19.318774991816,-0.03125688,0,2216.95407656609,0.180745975,0,0.0521699134017164,0.007723273,0,0,0.502508228,0
1851,2.79931376203414,2.41e-4,0.024856862,0.010071225,0,0,0,0,0,104.96457,0,4269.2706,215.5178395,39.2901289801234,401.917702906338,0,0,0,0,0,0,4.48e-6,0,0,3.78e-4,0,0.778598160743971,9.913118475,9.11291090116315,66.4178157849569,6.06651879991335,18.8213601924483,-0.031960748,0,2195.02379895644,0.184312799,0,0.0527341476880347,0.007723273,0,0,0.494656367,0
1852,2.78643199537604,2.42e-4,0.024856862,0.010071225,0,0,0,0,0,104.98199,0,4270.1861,217.1607358,39.3680833722553,397.114540884177,0,0,0,0,0,0,4.51e-6,0,0,3.83e-4,0,0.770805537358347,9.912059789,9.05607412863326,65.4240874227603,5.98467347947303,18.5830432731945,-0.032664616,0,2213.20626799565,0.17954034,0,0.055233345517202,0.007723273,0,0,0.550685869,0
1853,2.81315720964326,2.43e-4,0.024856862,0.010071225,0,0,0,0,0,104.9693,0,4269.5191,218.024625,39.8043912505559,399.897105209075,0,0,0,0,0,0,4.55e-6,0,0,3.87e-4,0,0.775900812108652,10.01280274,9.12174194241818,65.9112542000047,5.9979951472305,18.7753520107975,-0.033368484,0,2258.28792446752,0.015887254,0,0.0580675172356447,0.007723273,0,0,0.548631086,0
1854,2.90081650603419,2.44e-4,0.024856862,0.010071225,0,0,0,0,0,104.9226,0,4267.0641,217.1366531,40.7691243568566,412.783096899241,0,0,0,0,0,0,4.58e-6,0,0,3.9e-4,0,0.799439982586064,10.02285129,9.33459721774259,68.2696086394359,6.1708904217153,19.4687667476933,-0.034072352,0,2453.97156773505,-0.014112612,0,0.0677065720469565,0.007723273,0,0,0.546739774,0
1855,2.89039830636999,2.45e-4,0.024856862,0.010070485,0,0,0,0,0,104.95064,0,4268.5385,218.3358592,40.7810578567794,407.429251395282,0,0,0,0,0,0,4.62e-6,0,0,3.95e-4,0,0.789740012753841,10.05799734,9.2306958148891,67.117033329087,6.14628850603901,19.1313213670789,-0.03477622,0,2451.7392577642,0.112948595,0,0.0688015639087667,0.007723273,0,0,0.543758287,0
1856,2.87817241883381,2.47e-4,0.024856862,0.010071964,0,0,0,0,0,104.92886,0,4267.3934,217.8978673,41.0809166461471,404.125310121339,0,0,0,0,0,0,4.65e-6,0,0,3.98e-4,0,0.782266263132428,10.06080936,9.26788853155552,66.5113020709943,5.94206106302066,19.1080411725322,-0.035480088,0,2525.26107242027,0.122255611,0,0.0733437051519429,0.007723273,0,0,0.549725266,0
1857,2.94950844095598,2.49e-4,0.024856862,0.010071225,0,0,0,0,0,104.94976,0,4268.4922,217.9581046,41.6294919748431,414.012182028564,0,0,0,0,0,0,4.69e-6,0,0,4.03e-4,0,0.802208937607439,10.00584835,9.33361301212043,68.1998711139286,6.27481849634844,19.4610566859711,-0.036183956,0,2582.57519710412,-0.044823331,0,0.0742009790001442,0.007723273,0,0,0.555060913,0
1858,2.98151872357679,2.51e-4,0.024856862,0.010071225,0,0,0,0,0,104.93987,0,4267.9722,218.4170722,42.0133179119284,418.431310201856,0,0,0,0,0,0,4.73e-6,0,0,4.07e-4,0,0.81310671949119,9.927754416,9.38614047485215,68.9453702766433,6.39870689332558,19.6642921258501,-0.036887825,0,2629.70202351391,0.086287826,0,0.07575814753996,0.007723273,0,0,0.55973691,0
1859,2.97796327200596,2.53e-4,0.024856862,0.010071225,0,0,0,0,0,104.91443,0,4266.635,218.7539817,42.3627434045248,415.723876274994,0,0,0,0,0,0,4.76e-6,0,0,4.1e-4,0,0.804642032217684,10.20476043,9.42420034423195,68.4353939969196,6.20909787229122,19.6508767271439,-0.037591693,0,2724.60375536734,0.153503429,0,0.0802297642519739,0.007723273,0,0,0.567385369,0
1860,2.98671173471468,2.55e-4,0.024856862,0.010810676,0,0,0,0,0,104.89112,0,4265.4096,218.3543399,42.777997404017,415.48573321231,0,0,0,0,0,0,4.79e-6,0,0,4.14e-4,0,0.804179459556639,10.31190385,9.47359166967903,68.3346052332641,6.11133723115395,19.7367110126853,-0.038295561,0,2858.03264038594,0.176769374,0,0.087775529169999,0.007723273,0,0,0.57190571,0
1861,3.01236165823798,2.57e-4,0.024856862,0.010810691,0,0,0,0,0,104.94268,0,4268.1198,218.5503077,43.0997595429171,416.676246847583,0,0,0,0,0,0,4.83e-6,0,0,4.19e-4,0,0.809097469504354,10.42584389,9.45178926562044,68.3798217204997,6.2610601493231,19.6492938699331,-0.038999429,0,2929.79969322912,0.116236223,0,0.0924334651863864,0.007723273,0,0,0.583095346,0
1862,2.99529000858501,2.6e-4,0.024856862,0.010071254,0,0,0,0,0,104.93302,0,4267.612,219.5763546,43.3910464283434,413.566785033247,0,0,0,0,0,0,4.87e-6,0,0,4.23e-4,0,0.804630817655365,10.39188221,9.50304471771198,67.8529609179815,6.07857429851877,19.6347361932224,-0.039703297,0,2941.53090805802,-0.623799831,0,0.0944936947026102,0.007723273,0,0,0.522956563,0
1863,2.9710924406714,2.62e-4,0.024856862,0.010071254,0,0,0,0,0,104.9509,0,4268.552,221.234392,43.4626351557732,406.723826026304,0,0,0,0,0,0,4.9099999999999996e-06,0,0,4.27e-4,0,0.796323725081026,10.29530834,9.42899980700122,66.4093173384147,5.96396049558315,19.2829761714229,-0.040407165,0,3051.4659641832,-0.258572909,0,0.100739865606764,0.007723273,0,0,0.523134297,0
1864,3.01459738961169,2.65e-4,0.024856862,0.010071254,0,0,0,0,0,104.94467,0,4268.2247,221.9152779,43.9286890142503,409.862810879176,0,0,0,0,0,0,4.94e-6,0,0,4.31e-4,0,0.802835748232022,10.26989834,9.4366087276854,66.800430488384393,6.13457898053512,19.2915563405777,-0.041111033,0,3200.3238202263,0.037999846,0,0.10835931727207,0.007723273,0,0,0.523481383,0
1865,3.07253162209082,2.68e-4,0.024856862,0.010810706,0,0,0,0,0,104.93017,0,4267.4623,220.5911797,44.7441148501342,419.067084806203,0,0,0,0,0,0,4.98e-6,0,0,4.35e-4,0,0.821046946713842,10.32588569,9.61249615398662,68.5164508114092,6.23699746783702,19.872113866808,-0.041814901,0,3349.5946704109,0.142928868,0,0.115115765314535,0.007723273,0,0,0.524250384,0
1866,3.06822659287102,2.71e-4,0.024856862,0.01081072,0,0,0,0,0,104.92398,0,4267.1368,221.224368,44.9741871207674,415.694640767929,0,0,0,0,0,0,5.01e-6,0,0,4.39e-4,0,0.815992780756628,10.36815426,9.5917719655098,67.7924251307181,6.19598791796099,19.6346478328831,-0.04251877,0,3405.14876041877,0.174410474,0,0.11880893886989,0.007723273,0,0,0.524386363,0
1867,3.12300989406607,2.74e-4,0.024856862,0.010070544,0,0,0,0,0,104.93094,0,4267.5026,221.0651547,45.6349306324093,422.849900927325,0,0,0,0,0,0,5.05e-6,0,0,4.43e-4,0,0.830617928052065,10.35768758,9.70705155326105,69.0651904629251,6.33812880299536,19.9859997257943,-0.043222638,0,3602.90963667447,0.184669175,0,0.127171982114027,0.007723273,0,0,0.522876455,0
1868,3.19210549272348,2.77e-4,0.024856862,0.010072023,0,0,0,0,0,104.89186,0,4265.4483,219.1390709,46.382217581968,433.408531160939,0,0,0,0,0,0,5.08e-6,0,0,4.47e-4,0,0.851684888445429,10.42314338,9.87793690759797,71.0386897502108,6.53876408310307,20.5232009647166,-0.043926506,0,3723.9925839427,0.188148666,0,0.130789669236079,0.007723273,0,0,0.521415398,0
1869,3.157895695269,2.81e-4,0.024856862,0.010810735,0,0,0,0,0,104.93014,0,4267.4609,218.5556506,46.4262682701126,424.791937408828,0,0,0,0,0,0,5.12e-6,0,0,4.51e-4,0,0.838758341813052,10.38910096,9.80794745726874,69.3179917955856,6.35064234048898,20.1225416713427,-0.044971756,0,3861.47333914338,0.189412365,0,0.138742414476682,0.007723273,0,0,0.519770898,0
1870,3.20799719005936,2.84e-4,0.024856862,0.01081075,0,0,0,0,0,104.89317,0,4265.5174,216.2102295,47.0149188007021,431.516276036192,0,0,0,0,0,0,5.15e-6,0,0,4.55e-4,0,0.853550853754125,10.34003004,9.92271184200455,70.5094940614347,6.46698117633241,20.5023474850914,-0.046232619,0,3965.77186098565,0.18995084,0,0.142067366431604,0.007723273,0,0,0.51867186,0
1871,3.17783025052081,2.88e-4,0.024856862,0.010071314,0,0,0,0,0,104.92871,0,4267.3856,214.4450536,47.1099211278077,423.465001303206,0,0,0,0,0,0,5.19e-6,0,0,4.59e-4,0,0.842626728511759,10.45362888,9.84085715027118,68.827614104831,6.37923160725024,20.0040915035142,-0.047493482,0,4152.62809482233,0.190250397,0,0.15170182315702,0.007723273,0,0,0.538815215,0
1872,3.16732906922374,2.92e-4,0.024856862,0.010810765,0,0,0,0,0,104.95075,0,4268.5441,213.562064,47.3926567978286,416.71384419919,0,0,0,0,0,0,5.23e-6,0,0,4.63e-4,0,0.831967525870689,10.40567614,9.80532386978454,67.3230496260217,6.22967081759897,19.6495418091203,-0.048754345,0,4439.57828258776,0.188834316,0,0.168278978055519,0.007723273,0,0,0.624237802,0
1873,3.24176117747208,2.96e-4,0.024856862,0.01081078,0,0,0,0,0,104.93223,0,4267.5705,211.1518386,48.3700410024695,428.343123790718,0,0,0,0,0,0,5.26e-6,0,0,4.67e-4,0,0.855012317307689,10.37496147,10.0287807927413,69.4801236365616,6.42692851692587,20.2297111357766,-0.050015207,0,4701.4137566559,-0.015830031,0,0.179080702072969,0.007723273,0,0,0.635197776,0
1874,3.26877322166074,3e-4,0.024856862,0.010810794,0,0,0,0,0,104.88493,0,4265.0843,211.8080079,48.8649697071221,435.125423848431,0,0,0,0,0,0,5.3e-6,0,0,4.71e-4,0,0.872850714006377,10.32489394,10.205191074663,70.8682131849971,6.53865409122167,20.6094338395318,-0.05127607,0,4648.79181734609,0.101375665,0,0.174259755546776,0.007723273,0,0,0.642458922,0
1875,3.2353174809503,3.05e-4,0.024856862,0.010810809,0,0,0,0,0,104.93101,0,4267.5065,212.0669172,49.0006697841108,426.101539321708,0,0,0,0,0,0,5.33e-6,0,0,4.75e-4,0,0.858291999656222,10.31515025,10.1051403436196,68.9986231057587,6.42631243400992,20.051796354866,-0.052536933,0,4845.16594296374,0.118986332,0,0.183477840181911,0.007723273,0,0,0.650321509,0
1876,3.2450285643689,3.09e-4,0.024856862,0.010810824,0,0,0,0,0,104.90175,0,4265.968,210.3239262,49.5464246047129,428.647144679341,0,0,0,0,0,0,5.37e-6,0,0,4.79e-4,0,0.864786559091722,10.19973667,10.2622417474044,69.5977398599164,6.36994162331442,20.3010358956989,-0.053797796,0,4954.2700751677,0.130107324,0,0.187259402667665,0.007723273,0,0,0.65804039,0
1877,3.28516890739446,3.14e-4,0.024856862,0.010810839,0,0,0,0,0,104.92824,0,4267.3608,209.9796001,50.0070691378381,433.258388415375,0,0,0,0,0,0,5.41e-6,0,0,4.83e-4,0,0.877593606975147,10.07529322,10.3160444056035,70.3010563452176,6.58094842543855,20.3916936703889,-0.0550443,0,5094.48323111749,0.169607247,0,0.19158702170385,0.007723273,0,0,0.664694086,0
1878,3.30999654426565,3.19e-4,0.024856862,0.010810853,0,0,0,0,0,104.92472,0,4267.1759,209.8759958,50.4550693910381,437.25973494095,0,0,0,0,0,0,5.44e-6,0,0,4.87e-4,0,0.890559987131626,10.09791797,10.407027763778,71.0148380434617,6.71823090252317,20.5340904843005,-0.056156827,0,5158.08202657978,0.184410743,0,0.19413942858376,0.007723273,0,0,0.671585762,0
1879,3.34085243826198,3.23e-4,0.024856862,0.010810868,0,0,0,0,0,104.88028,0,4264.8396,209.8530065,51.1665459851549,440.310230204384,0,0,0,0,0,0,5.47e-6,0,0,4.91e-4,0,0.894220172801452,10.04842418,10.5781858140919,71.6141172577915,6.62275411019156,20.8035382580056,-0.057269353,0,5452.89139172347,0.188659304,0,0.208465344183044,0.007723273,0,0,0.678615294,0
